c_city_id,c_city_name,c_city_reach_table
1748,海伦
1749,海北
1750,海口
1751,海口
1752,海坨子
1753,海城
1754,海城
1755,海宁
1756,海宁
1757,海安县
1758,海拉尔
1759,海林
1760,海浪
1761,海石湾
1762,海阳
1763,海阳
1764,涉县
1765,涞源
1766,涟源
1767,涡阳
1768,涪陵
1769,涪陵
1770,涵江
1771,涿州
1772,涿州
1773,淄博
1774,淮北
1775,淮南
1776,淮南
1777,淮安
1778,淮滨
1779,深井子
1780,深圳
1781,深圳
1782,深圳
1783,深圳坪山
1784,深圳
1785,深州
1786,清华园
1787,清原
1788,清徐
1789,清水
1790,清水
1791,清河
1792,清河城
1793,清河门
1794,清涧县
1795,清远
1796,渑池
1797,渠县
1798,渠旧
1799,渠黎
1800,渡市
1801,温岭
1802,温州
1803,温州
1804,温春
1805,温泉寺
1806,温都和硕
1807,渭南
1808,渭南
1809,渭南镇
1810,湖口
1811,湖州
1812,湘乡
1813,湘潭
1814,湘潭
1815,湛江
1816,湛江
1817,湟源
1818,湾沟
1819,溆浦
1820,溆浦
1821,源潭
1822,源迁
1823,溧水
1824,溧阳
1825,滁州
1826,滁州
1827,滕州
1828,滕州
1829,满归
1830,满洲里
1831,滥坝
1832,滦县
1833,滦平
1834,滦河
1835,滦河沿
1836,滨州
1837,滨江
1838,滨海
1839,滨海
1840,滩头
1841,滴道
1842,漠河
1843,漯河
1844,漯河
1845,漳州
1846,漳州
1847,漳平
1848,漳浦
1849,潍坊
1850,潘家店
1851,潜江
1852,潞城
1853,潢川
1854,潮州
1855,潮水
1856,潮汕
1857,潮阳
1858,潼关
1859,潼南
1860,澧县
1861,濑湍
1862,濮阳
1863,灌水
1864,火炬沟
1865,火烧寨
1866,灯塔
1867,灵丘
1868,灵宝
1869,灵山
1870,灵武
1871,灵璧
1872,灵石
1873,灵石
1874,炎陵
1875,烟台
1876,烟台
1877,烟筒屯
1878,烟筒山
1879,热水
1880,焉耆
1881,焦作
1882,煤田
1883,照福铺
1884,熊岳城
1885,燕子砭
1886,燕家庄
1887,燕山
1888,燕岗
1889,燕郊
1890,爱河
1891,牙克石
1892,牙屯堡
1893,牙拉盖图
1894,牛家
1895,牛家营子
1896,牛庄
1897,牛汾台
1898,牟平
1899,牡丹江
1900,牧原
1901,犀浦
1902,犀浦
1903,独山
1904,狮子营
1905,狮山
1906,狮山北
1907,猛洞河
1908,猛鹫山
1909,猴山
1910,玉屏
1911,玉山
1912,玉山南
1913,玉林
1914,玉泉
1915,玉溪
1916,玉田县
1917,玉石
1918,玉舍
1919,玉门
1920,王团庄
1921,王场
1922,王安镇
1923,王家营西
1924,王岗
1925,王庄
1926,王府
1927,玛纳斯
1928,珠斯花
1929,珠海
1930,珠海
1931,珠窝
1932,班猫箐
1933,珲春
1934,琼海
1935,瑞安
1936,瑞昌
1937,瑞金
1938,璧山
1939,瓜州
1940,瓢儿屯
1941,瓦屋山
1942,瓦房
1943,瓦房店
1944,瓦房店
1945,瓦拉干
1946,瓦祖
1947,瓦窑坝
1948,瓦窑田
1949,甘旗卡
1950,甘河
1951,甘泉北
1952,甘洛
1953,甘草店
1954,甘谷
1955,田东北
1956,田家沟
1957,田师府
1958,田林
1959,田梁子
1960,田阳
1961,甲山
1962,申家店
1963,甸心
1964,界首市
1965,留庄
1966,略阳
1967,疏勒河
1968,登沙河
1969,白云鄂博
1970,白合
1971,白城
1972,白壁关
1973,白奎堡
1974,白山乡
1975,白山市
1976,白彦花
1977,白旗
1978,白果
1979,白桦排
1980,白水江
1981,白水镇
1982,白沙
1983,白沙坡
1984,白沙沱
1985,白沟
1986,白河
1987,白河
1988,白河县
1989,白洋淀
1990,白涛
1991,白涧
1992,白狼
1993,白石山
1994,白石岩
1995,白芨沟
1996,白银哈尔
1997,白银市
1998,白银西
1999,白音他拉
2000,白音华南
2001,白音察干
2002,白音胡硕
2003,白马
2004,白马井
2005,白鸡坡
2006,百宜
2007,百色
2008,百里峡
2009,皋兰
2010,皮口
